task,llm_model,attn_method,predictors,dependent,feature_name,coefficient,t,std_error,p_value,rsquared,rsquared_adj,rmse,f_pvalue,perm_imp_mean,perm_imp_std,wilcoxon_baseline_stat,wilcoxon_baseline_p,wilcoxon_pca_vs_gaze_stat,wilcoxon_pca_vs_gaze_p
task2,llama,raw,text+raw,TRT,const,0.010959276910920766,2.4209830260750174,0.004526788000115941,0.01551237040174722,0.3926811404888719,0.39035603000069763,0.0296882245417944,0.0,0.0,0.0,353008.0,1.5368543974380917e-08,420065.0,0.44002042910820527
task2,llama,raw,text+raw,TRT,frequency,-0.0047815531703645844,-8.869571764654022,0.0005390962830268164,9.91040222682648e-19,0.3926811404888719,0.39035603000069763,0.0296882245417944,0.0,0.0019324496139191878,0.00017928176319690435,,,,
task2,llama,raw,text+raw,TRT,length,0.004248407124523114,17.788241405063015,0.00023883232905271356,8.881362945814848e-69,0.3926811404888719,0.39035603000069763,0.0296882245417944,0.0,0.0041213923248368065,0.00027812707638868236,,,,
task2,llama,raw,text+raw,TRT,surprisal,0.00028213739370702283,3.192148297406721,8.83848015257403e-05,0.001420537750629012,0.3926811404888719,0.39035603000069763,0.0296882245417944,0.0,6.462491947781847e-05,4.966712799283562e-05,,,,
task2,llama,raw,text+raw,TRT,role,0.005399115972338267,3.389718190369718,0.0015927919871561308,0.0007048136304086707,0.3926811404888719,0.39035603000069763,0.0296882245417944,0.0,0.00034912052992284656,6.242068080934845e-05,,,,
task2,llama,raw,text+raw,TRT,attention_layer_1,11.801033629624351,25.17942784561618,0.4686775927547119,3.698956728432037e-132,0.3926811404888719,0.39035603000069763,0.0296882245417944,0.0,0.004049858680304797,0.00037203503431033826,,,,
task2,llama,raw,text+raw,FFD,const,-0.0021076145644367697,-0.5261859410123642,0.004005455866764113,0.5987812987093009,0.2825586376287823,0.27981192490913753,0.026247519499626965,0.0,0.0,0.0,341908.0,1.005943434791071e-10,410241.0,0.13678858156368123
task2,llama,raw,text+raw,FFD,frequency,-0.0005576601826787329,-1.169072660173927,0.00047701071257261966,0.24242755665659785,0.2825586376287823,0.27981192490913753,0.026247519499626965,0.0,7.726481967331861e-05,2.5557660610586402e-05,,,,
task2,llama,raw,text+raw,FFD,length,0.002206221912045843,10.4398506277749,0.00021132696153489567,2.881926900704007e-25,0.2825586376287823,0.27981192490913753,0.026247519499626965,0.0,0.0016517839877394005,0.00012412220933195268,,,,
task2,llama,raw,text+raw,FFD,surprisal,-0.0002256982888355115,-2.885950517742323,7.820587617423015e-05,0.0039182833324622746,0.2825586376287823,0.27981192490913753,0.026247519499626965,0.0,4.9539934060314e-05,3.165794278125512e-05,,,,
task2,llama,raw,text+raw,FFD,role,0.01569486023475259,11.13618906071251,0.0014093564817539484,1.7427139127649675e-28,0.2825586376287823,0.27981192490913753,0.026247519499626965,0.0,0.002537275836342975,0.00018306952719969057,,,,
task2,llama,raw,text+raw,FFD,attention_layer_1,10.687462445712399,25.771435866038363,0.41470186221934,5.387631437752426e-138,0.2825586376287823,0.27981192490913753,0.026247519499626965,0.0,0.003925784227031265,0.00032529291676727817,,,,
task2,llama,raw,text+raw,pca,const,-0.09628901680512075,-10.66467558257017,0.009028780675006266,2.7663372353104426e-26,0.3631172935155973,0.36067899831466155,0.05935794489104661,0.0,0.0,0.0,339165.0,2.6306922961309023e-11,,
task2,llama,raw,text+raw,pca,frequency,-0.00561742175063937,-5.224343772209458,0.001075239684746793,1.8154190243331054e-07,0.3631172935155973,0.36067899831466155,0.05935794489104661,0.0,0.0015963176347691301,0.0002478290421364369,,,,
task2,llama,raw,text+raw,pca,length,0.00778583006583256,16.344545907827555,0.0004763564622559415,1.3150661667960382e-58,0.3631172935155973,0.36067899831466155,0.05935794489104661,0.0,0.007536597190248148,0.0005131964193105623,,,,
task2,llama,raw,text+raw,pca,surprisal,-8.397223111235034e-06,-0.04763423051026459,0.00017628547834787708,0.9620095669776612,0.3631172935155973,0.36067899831466155,0.05935794489104661,0.0,4.748352613881401e-09,1.3111086937101077e-06,,,,
task2,llama,raw,text+raw,pca,role,0.021625693656469817,6.807255272337821,0.0031768595111084895,1.1062964962636944e-11,0.3631172935155973,0.36067899831466155,0.05935794489104661,0.0,0.002396681013873774,0.0002641926023367792,,,,
task2,llama,raw,text+raw,pca,attention_layer_1,25.427732365564054,27.201602734974625,0.9347880201511138,1.5987653297641228e-152,0.3631172935155973,0.36067899831466155,0.05935794489104661,0.0,0.009628323476622267,0.0008115282595343426,,,,
task2,llama,flow,text+flow,nFixations,const,0.052230287129755124,12.382250676145206,0.004218157788581878,9.94273532244027e-35,0.34274518461130965,0.3402288951190099,0.02994437541493554,0.0,0.0,0.0,421183.0,0.4897477145217808,378733.0,0.0001547757415542285
task2,llama,flow,text+flow,nFixations,frequency,-0.004221377496999518,-7.929922471418632,0.0005323352797223918,2.6600723350744214e-15,0.34274518461130965,0.3402288951190099,0.02994437541493554,0.0,0.0016635286545412242,0.0001817589700304147,,,,
task2,llama,flow,text+flow,nFixations,length,0.0038724301061497245,16.360843087424865,0.0002366889093341479,1.019577131508222e-58,0.34274518461130965,0.3402288951190099,0.02994437541493554,0.0,0.003755226458751877,0.0003048301845094742,,,,
task2,llama,flow,text+flow,nFixations,surprisal,0.001622798805150922,17.934155320036723,9.048649218164567e-05,7.555787398773314e-70,0.34274518461130965,0.3402288951190099,0.02994437541493554,0.0,0.003113424030429638,0.0002489606206146375,,,,
task2,llama,flow,text+flow,nFixations,role,0.0052875994594358475,3.3512822658265655,0.001577783976406328,0.0008100780592263131,0.34274518461130965,0.3402288951190099,0.02994437541493554,0.0,0.00036749946484228443,6.390309027571548e-05,,,,
task2,llama,flow,text+flow,nFixations,attention_layer_0,-1.459951173910647,-15.06730304112609,0.09689532160637648,2.9653282859543936e-50,0.34274518461130965,0.3402288951190099,0.02994437541493554,0.0,0.001294423984776944,0.0001436210848542455,,,,
task2,llama,flow,text+flow,meanPupilSize,const,0.0364548008913927,9.719606783558904,0.003750645648860757,3.8230147731364917e-22,0.22058777211492353,0.2176038049331277,0.026820526383746008,3.6179646446729947e-280,0.0,0.0,407292.0,0.08862464475629749,405204.0,0.06362296266346003
task2,llama,flow,text+flow,meanPupilSize,frequency,-0.00012766120353242122,-0.2697059151083366,0.00047333483020252533,0.7873971336709404,0.22058777211492353,0.2176038049331277,0.026820526383746008,3.6179646446729947e-280,1.666439524453736e-05,6.431663763158601e-06,,,,
task2,llama,flow,text+flow,meanPupilSize,length,0.0017857946178818876,8.485362249786887,0.00021045590810536563,2.7667154828579058e-17,0.22058777211492353,0.2176038049331277,0.026820526383746008,3.6179646446729947e-280,0.0012750081271543014,0.00012870411151469425,,,,
task2,llama,flow,text+flow,meanPupilSize,surprisal,0.0011526290913064932,14.325922924397341,8.045758010770407e-05,1.0899079531503127e-45,0.22058777211492353,0.2176038049331277,0.026820526383746008,3.6179646446729947e-280,0.0020324349625306668,0.00016006451854235566,,,,
task2,llama,flow,text+flow,meanPupilSize,role,0.014636841603676674,10.433178029195991,0.0014029130493812372,3.0872919274284217e-25,0.22058777211492353,0.2176038049331277,0.026820526383746008,3.6179646446729947e-280,0.0022796210414318696,0.0001891263257427874,,,,
task2,llama,flow,text+flow,meanPupilSize,attention_layer_0,-1.3928478424825619,-16.16656130731011,0.08615609813403864,2.0874263590639917e-57,0.22058777211492353,0.2176038049331277,0.026820526383746008,3.6179646446729947e-280,0.0013385591499274318,0.00014491638513388085,,,,
task2,llama,flow,text+flow,GD,const,0.06323887411746648,15.36395971521017,0.0041160531067300716,3.860940530815388e-52,0.31152516190008916,0.308889347052846,0.028214903776163643,0.0,0.0,0.0,411932.0,0.17235858003619586,401368.0,0.03282042277417809
task2,llama,flow,text+flow,GD,frequency,-0.00453494047712824,-8.730280419640916,0.0005194495776934925,3.3672910904874453e-18,0.31152516190008916,0.308889347052846,0.028214903776163643,0.0,0.0020532657950253414,0.0001593355249864287,,,,
task2,llama,flow,text+flow,GD,length,0.0028782458075984826,12.462116995604678,0.00023095962015230837,3.76954695490447e-35,0.31152516190008916,0.308889347052846,0.028214903776163643,0.0,0.002332307080464921,0.0001948031366317129,,,,
task2,llama,flow,text+flow,GD,surprisal,0.0013149292595579635,14.89225584056065,8.829617712963359e-05,3.706001479232618e-49,0.31152516190008916,0.308889347052846,0.028214903776163643,0.0,0.0022258933484033605,0.00018733505911006215,,,,
task2,llama,flow,text+flow,GD,role,0.005964872801932042,3.8743200817259784,0.0015395921545219204,0.00010822802560313816,0.31152516190008916,0.308889347052846,0.028214903776163643,0.0,0.00046975621487390236,8.113239384126603e-05,,,,
task2,llama,flow,text+flow,GD,attention_layer_0,-1.7662971997500545,-18.681116279820927,0.09454987449855892,1.9055127987877726e-75,0.31152516190008916,0.308889347052846,0.028214903776163643,0.0,0.002181251714225261,0.0001722286218045639,,,,
task2,llama,flow,text+flow,TRT,const,0.06269021974146563,14.211141777852802,0.004411342925250701,5.31345482683409e-45,0.34751557078852247,0.34501754464299617,0.0307574247889254,0.0,3.469446951953614e-18,0.0,418525.0,0.3765068460412856,387787.0,0.0017860658869523437
task2,llama,flow,text+flow,TRT,frequency,-0.005698413499782003,-10.235774564629589,0.0005567154164837956,2.321887334928351e-24,0.34751557078852247,0.34501754464299617,0.0307574247889254,0.0,0.0027271123934860253,0.000201534253729448,,,,
task2,llama,flow,text+flow,TRT,length,0.0035535774755882108,14.356212610343379,0.0002475288972126204,7.161297274954996e-46,0.34751557078852247,0.34501754464299617,0.0307574247889254,0.0,0.0030295327265865432,0.0002574653861578315,,,,
task2,llama,flow,text+flow,TRT,surprisal,0.0017191705689671365,18.167167341331577,9.463063430124867e-05,1.423506116675169e-71,0.34751557078852247,0.34501754464299617,0.0307574247889254,0.0,0.0032678749370355074,0.0002770571966254042,,,,
task2,llama,flow,text+flow,TRT,role,0.004066925816503782,2.464737716730253,0.0016500440549508078,0.013743217282586257,0.34751557078852247,0.34501754464299617,0.0307574247889254,0.0,0.00022819618325457743,4.9955273913133656e-05,,,,
task2,llama,flow,text+flow,TRT,attention_layer_0,-1.5285438106956035,-15.084366778196687,0.10133297825302141,2.3148865950186045e-50,0.34751557078852247,0.34501754464299617,0.0307574247889254,0.0,0.0014907839538461066,0.00013296736910713936,,,,
task2,llama,flow,text+flow,FFD,const,0.046041758577309716,11.861009830340745,0.0038817739160399147,4.8363824533314893e-32,0.23768399006422825,0.23476547547795035,0.027075622302118546,2.4007494063812216e-305,0.0,0.0,400878.0,0.030009064995337766,397897.0,0.016979902488154258
task2,llama,flow,text+flow,FFD,frequency,-0.0013027842042088373,-2.659376451794318,0.0004898833346177187,0.007852369672137377,0.23768399006422825,0.23476547547795035,0.027075622302118546,2.4007494063812216e-305,0.00029702626675273474,5.58388395670793e-05,,,,
task2,llama,flow,text+flow,FFD,length,0.0015421103849664124,7.079949131230991,0.0002178137662266347,1.6322583150544046e-12,0.23768399006422825,0.23476547547795035,0.027075622302118546,2.4007494063812216e-305,0.0009601056072732009,9.422559944143773e-05,,,,
task2,llama,flow,text+flow,FFD,surprisal,0.0011579780950573466,13.906222552340607,8.327049928180842e-05,3.3758026963535413e-43,0.23768399006422825,0.23476547547795035,0.027075622302118546,2.4007494063812216e-305,0.0019356517304944813,0.00017174084782503948,,,,
task2,llama,flow,text+flow,FFD,role,0.01448855817671299,9.978613735667603,0.0014519610198884662,3.0456773453329873e-23,0.23768399006422825,0.23476547547795035,0.027075622302118546,2.4007494063812216e-305,0.0022016255545305894,0.00017793442346859809,,,,
task2,llama,flow,text+flow,FFD,attention_layer_0,-1.5869161372711758,-17.796875073395668,0.08916824615145146,7.680160826327897e-69,0.23768399006422825,0.23476547547795035,0.027075622302118546,2.4007494063812216e-305,0.0019129135664736618,0.00012875970661977863,,,,
task2,llama,flow,text+flow,pca,const,0.01616396447956744,1.830987615036529,0.008828003175349148,0.06715916735120765,0.3111601434032243,0.30852293108853523,0.06186066548718681,0.0,0.0,0.0,412021.0,0.17440642134977813,,
task2,llama,flow,text+flow,pca,frequency,-0.007528203330500808,-6.757194685567739,0.0011141018841117332,1.5598828589954178e-11,0.3111601434032243,0.30852293108853523,0.06186066548718681,0.0,0.002787192419418752,0.00030792401488014746,,,,
task2,llama,flow,text+flow,pca,length,0.006262188058990811,12.641789016512321,0.00049535615970266,4.163855169317964e-36,0.3111601434032243,0.30852293108853523,0.06186066548718681,0.0,0.0052366771183525885,0.0004527250868440038,,,,
task2,llama,flow,text+flow,pca,surprisal,0.003150503364166465,16.63629204881425,0.00018937533405414197,1.334832899196859e-60,0.3111601434032243,0.30852293108853523,0.06186066548718681,0.0,0.005849381889186503,0.000474989478661664,,,,
task2,llama,flow,text+flow,pca,role,0.018755355056289266,5.679865996733365,0.0033020770326405496,1.4206676250929658e-08,0.3111601434032243,0.30852293108853523,0.06186066548718681,0.0,0.001879408014731912,0.00023623700511941518,,,,
task2,llama,flow,text+flow,pca,attention_layer_0,-3.447575740808248,-17.000877897777883,0.20278810079912796,3.8904551404013397e-63,0.3111601434032243,0.30852293108853523,0.06186066548718681,0.0,0.003717053633057957,0.00032187375335958226,,,,
task2,llama,saliency,text+saliency,nFixations,const,0.030330332283317905,7.246257539780498,0.004185654748925287,4.906973943972014e-13,0.35595712588698947,0.35349141809942053,0.029948587761104255,0.0,0.0,0.0,391046.0,0.003898599681508488,410928.0,0.15048860726049748
task2,llama,saliency,text+saliency,nFixations,frequency,-0.00342144972644822,-6.443506386476328,0.0005309919042881964,1.2719688471753485e-10,0.35595712588698947,0.35349141809942053,0.029948587761104255,0.0,0.0010781243127654882,0.00015747535822898385,,,,
task2,llama,saliency,text+saliency,nFixations,length,0.004305398071482429,18.405039626323973,0.00023392495527825946,2.3570474602403487e-73,0.35595712588698947,0.35349141809942053,0.029948587761104255,0.0,0.004341174941172611,0.0003457317629697088,,,,
task2,llama,saliency,text+saliency,nFixations,surprisal,0.0010691895478967162,13.249689137916612,8.069544400381578e-05,1.9418248966177007e-39,0.35595712588698947,0.35349141809942053,0.029948587761104255,0.0,0.0013791633579412759,0.00019796995026437076,,,,
task2,llama,saliency,text+saliency,nFixations,role,0.00514030341890547,3.2911306112764813,0.0015618655185829218,0.001004461397815319,0.35595712588698947,0.35349141809942053,0.029948587761104255,0.0,0.0003459057626627914,5.4189621670383275e-05,,,,
task2,llama,saliency,text+saliency,nFixations,attention_layer_0,0.2062976010941081,18.41557774701619,0.011202342056715204,1.9633582749178588e-73,0.35595712588698947,0.35349141809942053,0.029948587761104255,0.0,0.0013145314269790386,0.00019292167732673314,,,,
task2,llama,saliency,text+saliency,meanPupilSize,const,0.016923202294990624,4.518048480405392,0.0037456885131680016,6.378431200402511e-06,0.2263967196621821,0.22343499194266514,0.026964593292069048,1.1653785479624702e-288,0.0,0.0,400353.0,0.02722907833657362,425221.0,0.6917114069744068
task2,llama,saliency,text+saliency,meanPupilSize,frequency,0.00048186623198185523,1.014075609434468,0.000475177814650905,0.31059351393060347,0.2263967196621821,0.22343499194266514,0.026964593292069048,1.1653785479624702e-288,-2.6430543712062036e-05,2.6296940622285926e-05,,,,
task2,llama,saliency,text+saliency,meanPupilSize,length,0.0021791021933780627,10.40956991756773,0.00020933642894318784,3.937339090961468e-25,0.2263967196621821,0.22343499194266514,0.026964593292069048,1.1653785479624702e-288,0.001647058086128575,0.00016430784214669197,,,,
task2,llama,saliency,text+saliency,meanPupilSize,surprisal,0.0006202249196195238,8.588789122670605,7.221331328096114e-05,1.1447404570834691e-17,0.2263967196621821,0.22343499194266514,0.026964593292069048,1.1653785479624702e-288,0.0006594370039183374,9.99859606182745e-05,,,,
task2,llama,saliency,text+saliency,meanPupilSize,role,0.014512178957318744,10.38294926823215,0.001397693331866742,5.176497376184406e-25,0.2263967196621821,0.22343499194266514,0.026964593292069048,1.1653785479624702e-288,0.002216517373070108,0.0001726271154610545,,,,
task2,llama,saliency,text+saliency,meanPupilSize,attention_layer_0,0.17440098443644925,17.396899172504718,0.010024831592522238,6.035353184846229e-66,0.2263967196621821,0.22343499194266514,0.026964593292069048,1.1653785479624702e-288,0.0010263347959594954,0.0001676974686166757,,,,
task2,llama,saliency,text+saliency,GD,const,0.035973144195991166,8.90332640189771,0.004040416196391904,7.348011358737004e-19,0.3397959567372314,0.3372683761734383,0.027886752311639246,0.0,0.0,0.0,375679.0,6.181600387128271e-05,405348.0,0.06513621067066402
task2,llama,saliency,text+saliency,GD,frequency,-0.0034802414174903208,-6.789827971785534,0.0005125669504370544,1.2472016013177634e-11,0.3397959567372314,0.3372683761734383,0.027886752311639246,0.0,0.0012181026197132586,0.00013759984299833782,,,,
task2,llama,saliency,text+saliency,GD,length,0.0034132442275367487,15.115694605253768,0.00022580796428305755,1.4682515005881605e-50,0.3397959567372314,0.3372683761734383,0.027886752311639246,0.0,0.0029844587579637384,0.0002516159805621564,,,,
task2,llama,saliency,text+saliency,GD,surprisal,0.0006475534793212125,8.313117620847475,7.789538279806008e-05,1.1761697537661038e-16,0.3397959567372314,0.3372683761734383,0.027886752311639246,0.0,0.0005610967218299793,0.00011689733884063848,,,,
task2,llama,saliency,text+saliency,GD,role,0.005777694347159427,3.832200520580287,0.0015076701535139255,0.00012848959059367728,0.3397959567372314,0.3372683761734383,0.027886752311639246,0.0,0.0004442446253016288,6.823080792381337e-05,,,,
task2,llama,saliency,text+saliency,GD,attention_layer_0,0.26226699893930416,24.2533713778318,0.010813630602260224,3.051675940091575e-123,0.3397959567372314,0.3372683761734383,0.027886752311639246,0.0,0.0027437582424687914,0.00018592088403207414,,,,
task2,llama,saliency,text+saliency,TRT,const,0.03724206831738627,8.626709088763482,0.004317065515272221,8.262092553892866e-18,0.3781213731680181,0.3757405208447716,0.03046868658278769,0.0,0.0,0.0,373803.0,3.4363095610859856e-05,421343.0,0.49710376360182307
task2,llama,saliency,text+saliency,TRT,frequency,-0.004576681880189363,-8.356753461648621,0.0005476626660332845,8.173368011135352e-17,0.3781213731680181,0.3757405208447716,0.03046868658278769,0.0,0.0017561124768531971,0.00017645151266393203,,,,
task2,llama,saliency,text+saliency,TRT,length,0.004043443384302189,16.759056878255848,0.0002412691485968033,1.893022915982711e-61,0.3781213731680181,0.3757405208447716,0.03046868658278769,0.0,0.00365796882154803,0.0003133917139424255,,,,
task2,llama,saliency,text+saliency,TRT,surprisal,0.0011473957174594806,13.786022169035338,8.322891863881054e-05,1.6953316863505718e-42,0.3781213731680181,0.3757405208447716,0.03046868658278769,0.0,0.0014664743956413456,0.00023088456861956828,,,,
task2,llama,saliency,text+saliency,TRT,role,0.0038833624455182686,2.4106771579857695,0.0016109010833964157,0.015957159928833,0.3781213731680181,0.3757405208447716,0.03046868658278769,0.0,0.00021184222529284645,4.19001434020886e-05,,,,
task2,llama,saliency,text+saliency,TRT,attention_layer_0,0.25745694887051784,22.282840525886243,0.011554045300976194,3.650520254722625e-105,0.3781213731680181,0.3757405208447716,0.03046868658278769,0.0,0.0022622385803423967,0.00025602179362045656,,,,
task2,llama,saliency,text+saliency,FFD,const,0.0226653253175306,5.8916745985912025,0.0038470090189553674,4.061524376651637e-09,0.25488927531440564,0.25203663088605344,0.02697176869961718,0.0,0.0,0.0,388546.0,0.002152213055297611,409309.0,0.11976631412328413
task2,llama,saliency,text+saliency,FFD,frequency,-0.00048158319004769525,-0.9867874511834914,0.00048803132779010755,0.32379242660662133,0.25488927531440564,0.25203663088605344,0.02697176869961718,0.0,6.39630253833453e-05,2.25326286930207e-05,,,,
task2,llama,saliency,text+saliency,FFD,length,0.0020065202064247015,9.332697321290032,0.0002149989587519748,1.4887166801950718e-20,0.25488927531440564,0.25203663088605344,0.02697176869961718,0.0,0.0013639583605125193,0.00013652686960056236,,,,
task2,llama,saliency,text+saliency,FFD,surprisal,0.0005548912082781282,7.481678240860349,7.416667630100048e-05,8.557595787803036e-14,0.25488927531440564,0.25203663088605344,0.02697176869961718,0.0,0.0004915327941903472,9.866139214327073e-05,,,,
task2,llama,saliency,text+saliency,FFD,role,0.01433343891227748,9.984974527600055,0.0014355007989912821,2.8599474222804e-23,0.25488927531440564,0.25203663088605344,0.02697176869961718,0.0,0.0021504119714753005,0.00016233656651716267,,,,
task2,llama,saliency,text+saliency,FFD,attention_layer_0,0.21719257825812666,21.094845544046944,0.010296002300875786,7.104374057533959e-95,0.25488927531440564,0.25203663088605344,0.02697176869961718,0.0,0.001983283418940167,0.00018572745329953832,,,,
task2,llama,saliency,text+saliency,pca,const,-0.036470897760547925,-4.1860305402637605,0.008712525484405546,2.8852864125066076e-05,0.3323001654031351,0.32974388732274895,0.061609207678120344,0.0,0.0,0.0,384048.0,0.0006836076097346385,,
task2,llama,saliency,text+saliency,pca,frequency,-0.005535479792759958,-5.0082582090604895,0.0011052704476669486,5.672698276772829e-07,0.3323001654031351,0.32974388732274895,0.061609207678120344,0.0,0.0015271965566078251,0.0002489777607407005,,,,
task2,llama,saliency,text+saliency,pca,length,0.00729795644619433,14.988012741211032,0.00048691955179140417,9.33992786147897e-50,0.3323001654031351,0.32974388732274895,0.061609207678120344,0.0,0.006478276526036599,0.0005591865159678404,,,,
task2,llama,saliency,text+saliency,pca,surprisal,0.001846056094087774,10.990443534955553,0.0001679692078137081,8.531111875346814e-28,0.3323001654031351,0.32974388732274895,0.061609207678120344,0.0,0.002091068941440917,0.00034328875337103447,,,,
task2,llama,saliency,text+saliency,pca,role,0.018396813013265942,5.658721219270859,0.0032510548409091654,1.6060477446201034e-08,0.3323001654031351,0.32974388732274895,0.061609207678120344,0.0,0.0018060759783502661,0.00020390087394770194,,,,
task2,llama,saliency,text+saliency,pca,attention_layer_0,0.5022943405250694,21.541145638270713,0.02331790281537657,1.0993341712217037e-98,0.3323001654031351,0.32974388732274895,0.061609207678120344,0.0,0.0042365482914850025,0.000438737221187023,,,,
task2,bert,none,text_only,nFixations,const,0.044636513190205424,8.75079862201631,0.005100850233017993,2.8152098410106397e-18,0.2990453102486712,0.2969000778393328,0.03088649826118071,0.0,0.0,0.0,,,376829.0,8.782089527219925e-05
task2,bert,none,text_only,nFixations,frequency,-0.005442751894581592,-9.137100086305837,0.000595676072623838,8.985404036483176e-20,0.2990453102486712,0.2969000778393328,0.03088649826118071,0.0,0.0024564263624035298,0.0002162905573753665,,,,
task2,bert,none,text_only,nFixations,length,0.003925447971327118,16.039711771669143,0.00024473307421026203,1.471883620305559e-56,0.2990453102486712,0.2969000778393328,0.03088649826118071,0.0,0.003745479181608083,0.000273287312409935,,,,
task2,bert,none,text_only,nFixations,surprisal,0.00041822811112866723,6.013835158212647,6.954432572990037e-05,1.934556908253451e-09,0.2990453102486712,0.2969000778393328,0.03088649826118071,0.0,-1.1155182011463732e-06,0.0001149867652815561,,,,
task2,bert,none,text_only,nFixations,role,0.006376268337655585,3.6686254089969417,0.0017380538013007313,0.0002462799345245011,0.2990453102486712,0.2969000778393328,0.03088649826118071,0.0,0.000456505965114521,7.22811185324037e-05,,,,
task2,bert,none,text_only,meanPupilSize,const,0.03608315280793321,7.972019153127333,0.004526225052253944,1.9012700836904327e-15,0.17216439736160105,0.16963085305360293,0.027408144086456657,5.125000926597128e-213,0.0,0.0,,,389572.0,0.002756747840589233
task2,bert,none,text_only,meanPupilSize,frequency,-0.0017785366255979405,-3.364798686510761,0.0005285714811789387,0.0007714996074411366,0.17216439736160105,0.16963085305360293,0.027408144086456657,5.125000926597128e-213,0.00044364524846600385,8.567400535074682e-05,,,,
task2,bert,none,text_only,meanPupilSize,length,0.001963823789974471,9.043078054656768,0.00021716320240796691,2.1050950484433075e-19,0.17216439736160105,0.16963085305360293,0.027408144086456657,5.125000926597128e-213,0.0014208657940826945,0.00013338116913523494,,,,
task2,bert,none,text_only,meanPupilSize,surprisal,7.601613808384778e-05,1.2318292987378767,6.170996108124183e-05,0.21806814198352167,0.17216439736160105,0.16963085305360293,0.027408144086456657,5.125000926597128e-213,-8.598641406671118e-06,2.114560887650816e-05,,,,
task2,bert,none,text_only,meanPupilSize,role,0.013745800553854683,8.912781310800156,0.001542257133269731,6.755680381061657e-19,0.17216439736160105,0.16963085305360293,0.027408144086456657,5.125000926597128e-213,0.0019546620524813984,0.00017661875654925155,,,,
task2,bert,none,text_only,GD,const,0.03701623813922235,7.451564950667429,0.0049675790769168355,1.0730870201727412e-13,0.2686380210782704,0.26639972887039975,0.028855426879014996,0.0,0.0,0.0,,,390859.0,0.00373311207965336
task2,bert,none,text_only,GD,frequency,-0.004115409835836062,-7.094155746220703,0.0005801126988265631,1.4744740871199697e-12,0.2686380210782704,0.26639972887039975,0.028855426879014996,0.0,0.0016260617514017154,0.00015391932638199118,,,,
task2,bert,none,text_only,GD,length,0.0029587728302997085,12.414142878847366,0.00023833887358757594,6.753303331900399e-35,0.2686380210782704,0.26639972887039975,0.028855426879014996,0.0,0.002400557867810474,0.00019095876770087322,,,,
task2,bert,none,text_only,GD,surprisal,0.000584987191937643,8.637388216200153,6.772732419742926e-05,7.534921088034762e-18,0.2686380210782704,0.26639972887039975,0.028855426879014996,0.0,0.0004230199787318981,0.00016746948532041768,,,,
task2,bert,none,text_only,GD,role,0.009780633341295801,5.778319419644638,0.00169264324641598,7.980512641574194e-09,0.2686380210782704,0.26639972887039975,0.028855426879014996,0.0,0.0010031628763821688,0.00012202486568914191,,,,
task2,bert,none,text_only,TRT,const,0.047701515911792905,8.963538429153537,0.0053217282760394825,4.2976283672539856e-19,0.30745089633142286,0.30533138874559707,0.03174822176328942,0.0,0.0,0.0,,,362888.0,7.908194381042459e-07
task2,bert,none,text_only,TRT,frequency,-0.006315973265539134,-10.162955029517573,0.0006214701577636468,4.8423644698115265e-24,0.30745089633142286,0.30533138874559707,0.03174822176328942,0.0,0.0030952850070633817,0.00021874154986288084,,,,
task2,bert,none,text_only,TRT,length,0.003557104453821845,13.931370076110529,0.0002553305550271439,2.403773298767246e-43,0.30745089633142286,0.30533138874559707,0.03174822176328942,0.0,0.002974692135155624,0.00023033283945419802,,,,
task2,bert,none,text_only,TRT,surprisal,0.0005980976126511498,8.243283657003875,7.25557481141606e-05,2.0979309374214483e-16,0.30745089633142286,0.30533138874559707,0.03174822176328942,0.0,0.00019357127827140803,0.0001640897188167007,,,,
task2,bert,none,text_only,TRT,role,0.0066429322551811495,3.6634180760157578,0.0018133153566807305,0.0002513303164849627,0.30745089633142286,0.30533138874559707,0.03174822176328942,0.0,0.0004593864528186567,7.524469355864048e-05,,,,
task2,bert,none,text_only,FFD,const,0.03702512941646899,7.884300066131877,0.004696057875259676,3.820320415300918e-15,0.18631161942622443,0.18382137189577674,0.027744927375438978,1.3626295741791127e-232,0.0,0.0,,,377673.0,0.00011315423280657193
task2,bert,none,text_only,FFD,frequency,-0.002299830952151595,-4.1936761603557065,0.0005484045177099521,2.789997066247402e-05,0.18631161942622443,0.18382137189577674,0.027744927375438978,1.3626295741791127e-232,0.0006575517450268346,9.71266410185419e-05,,,,
task2,bert,none,text_only,FFD,length,0.0017181603379193967,7.625707722125633,0.00022531159080936648,2.864264684722307e-14,0.18631161942622443,0.18382137189577674,0.027744927375438978,1.3626295741791127e-232,0.0010897581061126399,0.00010307867719073485,,,,
task2,bert,none,text_only,FFD,surprisal,0.0002025692053661503,3.1638862086510233,6.402543960407448e-05,0.001565682265654131,0.18631161942622443,0.18382137189577674,0.027744927375438978,1.3626295741791127e-232,6.27508757475026e-05,5.808314436970777e-05,,,,
task2,bert,none,text_only,FFD,role,0.014974704664405179,9.358455545316534,0.001600125639523854,1.1716534535274388e-20,0.18631161942622443,0.18382137189577674,0.027744927375438978,1.3626295741791127e-232,0.0022203527255351494,0.00017710850286434948,,,,
task2,bert,none,text_only,pca,const,-0.01073808383020515,-1.0052170876020485,0.01068235305850293,0.31483875339507467,0.2643964294965737,0.26214515613619604,0.06361442259341829,0.0,0.0,0.0,,,,
